ID_CLIENT,ID_SHOP,SEX,MARITAL_STATUS,AGE,QUANT_DEPENDANTS,EDUCATION,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN=WORKING_TOWN,FLAG_RESIDENCE_STATE=WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS=POSTAL_ADDRESS,FLAG_OTHER_CARD,QUANT_BANKING_ACCOUNTS,PERSONAL_REFERENCE_#1,PERSONAL_REFERENCE_#2,FLAG_MOBILE_PHONE,FLAG_CONTACT_PHONE,PERSONAL_NET_INCOME,COD_APPLICATION_BOOTH,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,FLAG_CARD_INSURANCE_OPTION,TARGET_LABEL_BAD=1
34666,7,M,S,23,0,,Y,5,23,0,A,24,Y,Y,Y,Y,12,30,0,Y,N,0,LEIA AGUIAR,JOSE ANTONIO,N,N,270,0,0,N,0
34667,20,F,S,23,0,,Y,31,12,0,A,12,Y,N,Y,Y,12,205,0,Y,N,0,REJANE,AMPARO,N,N,180,0,0,N,0
34668,20,M,S,21,0,,Y,31,12,0,A,24,Y,Y,Y,Y,24,305,0,N,N,0,VIVIAN,ROGERIO,N,N,857,0,1,N,1
34669,22,F,O,22,0,,N,50,12,0,P,48,Y,Y,Y,Y,12,113,0,Y,N,0,IASIAS PAI,CLAUDINEIA SOGRA,N,N,500,0,0,N,1
34671,55,M,C,65,0,,Y,31,12,0,P,96,Y,Y,Y,Y,120,305,0,Y,N,0,SONIA,LUIZ GUSTAVO,N,N,1380,0,0,N,0
34672,10,F,S,65,0,,Y,31,12,0,P,180,Y,Y,N,Y,0,704,0,Y,N,0,ORLANDO,ROSANE,N,N,2338,0,0,N,0
34673,22,M,O,51,0,,Y,31,23,0,P,360,Y,Y,N,N,0,999,0,Y,N,0,NEIA,MARILIA,N,N,350,0,0,N,0
34676,17,F,O,44,0,,Y,31,12,0,P,168,Y,Y,Y,Y,264,908,0,Y,N,0,NARLINDO ALVES DIVINO,KATIA DOS SANTOS GUIMARAE,N,N,1600,0,0,N,0
34677,11,F,S,21,0,,Y,31,28,0,C,12,Y,N,N,Y,12,950,0,Y,N,0,CAROLINA CORREIA,ANA PAULA,N,N,300,0,0,N,1
34678,22,F,C,24,0,,Y,50,28,0,P,72,Y,Y,N,Y,36,950,0,Y,N,0,FATIMA,LUCINEIA,N,N,800,0,0,N,0
34680,8,F,S,18,0,,Y,31,20,0,C,216,Y,Y,Y,Y,12,40,0,Y,N,0,NATALIA,ROGERIA,N,N,200,0,0,N,1
34681,25,F,C,51,0,,Y,31,18,0,P,360,Y,Y,Y,Y,216,205,0,Y,N,0,ELMA,ANTONIETA,N,N,400,0,0,N,0
34682,4,F,C,23,0,,Y,31,20,0,A,12,Y,Y,N,Y,0,720,3300,Y,N,0,IZIDORO NETO,ANGELO MESQUITA,N,N,3300,0,0,N,0
34683,12,F,C,27,0,,Y,31,8,0,A,0,Y,Y,N,Y,0,720,1500,Y,N,0,BLENDALIS,RUBENS DOS SANTOS PEREIRA,N,N,1500,0,1,N,0
34684,23,F,C,24,0,,Y,31,12,0,P,12,Y,Y,Y,Y,12,80,0,Y,N,0,ROSINEIDE,LINDINALVA,N,N,938,0,2,N,0
34685,25,F,D,45,0,,Y,31,8,0,P,108,Y,Y,N,Y,84,950,0,Y,N,0,NAZIRA-MAE,LIDIA-AMIGA,N,N,900,0,0,N,0
34687,6,F,S,28,0,,Y,5,28,0,P,48,Y,Y,N,Y,84,950,0,Y,N,0,ARI,ANA IZABEL,N,N,700,0,0,N,0
34688,4,M,D,57,0,,Y,31,28,0,P,264,Y,Y,N,Y,24,999,0,Y,N,0,MARIA ZULEIDE LIMA,FERNANDA PEREIRA DA SILVA,N,N,954,0,0,N,0
34689,16,F,S,22,0,,Y,31,8,0,P,264,Y,Y,N,Y,12,999,0,Y,N,0,MARIA,ANADETE MARIA SILVA,N,N,300,0,0,N,0
34690,25,F,C,46,0,,Y,31,12,0,A,24,Y,Y,Y,Y,60,853,0,Y,N,0,ANTONIA,DANIELE,N,N,650,0,0,N,0
34691,10,F,C,41,0,,Y,31,28,0,P,12,Y,Y,N,Y,0,100,0,Y,N,0,ALEXANDRA,JOSELI,N,N,226,0,0,N,0
34692,55,F,S,28,0,,N,50,12,0,P,60,Y,Y,N,Y,72,13,0,Y,N,0,LUCIA,FATIMA,N,N,680,0,0,N,0
34693,24,F,S,23,0,,Y,31,18,0,P,288,Y,Y,N,Y,72,501,0,Y,N,0,PRISCILA OU ANDREIA,VALQUIRIA,N,N,450,0,0,N,1
34694,9,F,S,22,0,,N,50,8,0,A,84,Y,N,N,Y,12,24,0,Y,N,0,AMALIA,LIZETTE,N,N,242,0,0,N,0
34695,17,F,S,44,0,,Y,31,12,0,P,192,Y,Y,N,Y,192,262,0,Y,N,0,DONA MIRNA,AMALIA,N,N,2022,0,1,N,0
34696,9,F,C,47,0,,Y,5,8,0,P,264,Y,Y,N,Y,12,999,1076,Y,N,0,REGINA CELIA,LINDAURA ROSARIA,N,N,100,0,0,N,0
34697,22,F,C,34,0,,Y,31,18,0,P,420,Y,Y,Y,Y,12,205,0,Y,N,0,MARIA DO GLORIA,MARTA,N,N,300,0,0,N,0
34698,16,F,V,37,0,,Y,31,20,0,P,48,Y,Y,N,Y,12,703,0,Y,N,0,NEUCIMAR **IRMA,NEURACIR MARIA DA SILVA,N,N,290,0,0,N,0
34699,25,F,S,19,0,,Y,31,18,0,P,228,Y,Y,Y,Y,12,992,0,Y,N,0,VIVIANE,ROBERTO,N,N,250,0,0,N,1
34700,19,F,S,24,0,,Y,31,20,0,P,60,Y,Y,Y,Y,60,26,0,Y,N,0,MARIA APARECIDA INACIO,ANA LUCIA,N,N,272,0,0,N,1
34701,22,F,S,26,0,,N,50,28,0,P,36,Y,Y,N,Y,12,205,0,Y,N,0,MARINALVA,DILCE,N,N,340,0,0,N,0
34702,25,F,S,35,0,,Y,31,28,0,P,12,Y,Y,N,Y,60,999,0,Y,N,0,VANDA,MARIA,N,N,1500,0,0,N,0
34704,3,F,C,42,0,,Y,31,25,0,P,180,Y,Y,N,Y,24,113,0,Y,N,0,MAIA,JANIRA,N,N,500,0,0,N,0
34705,13,M,S,20,0,,Y,5,25,0,P,204,Y,Y,N,Y,12,855,0,Y,N,0,TALITA,NINA,N,N,240,0,0,N,0
34706,23,F,S,39,0,,Y,31,12,0,P,12,Y,Y,Y,Y,228,999,0,Y,N,0,MIRIAN,,N,N,2000,0,1,N,0
34707,20,F,S,38,0,,Y,31,20,0,P,24,Y,N,N,Y,168,131,0,Y,N,0,DORANDINA,OLIVIA,N,N,400,0,0,N,0
34708,55,F,S,31,0,,Y,31,8,0,P,84,Y,Y,Y,Y,12,999,0,Y,N,0,AMORITA (MAE),TELMA (COMADRE),N,N,329,0,0,N,1
34709,20,F,D,45,0,,Y,31,20,0,C,540,Y,Y,Y,Y,228,730,0,Y,N,0,LUNA,MARIA ALICE,N,N,2100,0,1,N,0
34710,23,F,S,24,0,,Y,31,28,0,P,24,Y,N,Y,Y,24,950,0,Y,N,0,ELIRA,,N,N,260,0,0,N,0
34711,9,M,S,26,0,,Y,5,18,0,P,240,Y,Y,Y,Y,60,950,0,Y,N,0,ALCINO,RENATO,N,N,500,0,0,N,0
34712,3,F,S,42,0,,Y,50,28,0,C,360,Y,Y,N,Y,84,26,0,Y,N,0,ADALTA,MARILZE,N,N,281,0,0,N,0
34713,1,F,S,18,0,,Y,31,8,0,P,108,Y,Y,N,Y,24,168,0,Y,N,0,MARIA DO SOCORRO,LUCIA MORAES,N,N,2052,0,0,N,1
34714,17,F,S,34,0,,Y,31,8,0,A,48,Y,Y,N,Y,12,725,0,Y,N,0,JOANA DARC,FABIO,N,N,273,0,0,N,0
34715,55,F,S,33,0,,Y,50,20,0,P,396,Y,Y,Y,Y,72,712,0,Y,N,0,SANDRA  IRMA,LOURDES VIZINHA,N,N,395,0,0,N,1
34716,22,F,O,35,0,,N,50,18,0,P,192,Y,Y,N,Y,48,165,0,Y,N,0,ROSE,SANDRA,N,N,600,0,0,N,0
34717,15,F,S,18,0,,Y,31,23,0,O,12,Y,Y,Y,Y,12,24,0,Y,N,0,IACI REGINA,DIOGO,N,N,221,0,0,N,0
34718,24,F,S,29,0,,Y,31,18,0,P,348,Y,Y,N,Y,60,61,0,Y,N,0,VILMA,SOLANGE,N,N,200,0,0,N,0
34719,24,F,S,22,0,,Y,31,28,0,C,12,Y,Y,Y,Y,12,999,0,Y,N,0,LEIDY MARIA S AFONSO,ORLANDO CARDOSO VIDAL,N,N,585,0,1,N,0
34721,14,F,S,20,0,,N,31,12,0,P,240,Y,Y,Y,Y,12,653,0,Y,N,0,EDUARDO OU MARIA LUCIA,GISELE,N,N,348,0,0,N,0
34722,1,M,C,27,0,,Y,31,8,0,P,240,Y,Y,N,Y,96,505,0,Y,N,0,ROSANE BORGES,ETIENE,N,N,934,0,0,N,0
34724,18,F,S,24,0,,Y,23,8,0,C,216,Y,Y,N,Y,0,717,0,Y,N,0,ROBSON LUIZ LIMA,FERNANDA PINO POLLO,N,N,500,0,0,N,0
34728,4,M,C,64,0,,Y,31,22,0,P,276,Y,Y,Y,Y,24,60,0,Y,N,0,VALDIR,PATRICIA,N,N,700,0,0,N,0
34729,1,F,D,36,0,,N,50,8,0,A,84,Y,Y,N,Y,132,31,0,Y,N,0,BETANIA,CLAUDIA,N,N,625,0,0,N,0
34732,23,F,S,17,0,,Y,31,18,0,P,48,Y,Y,N,Y,0,712,0,Y,N,0,LEONARDO,ALINE,N,N,300,0,0,N,0
34735,13,M,S,19,0,,Y,50,8,0,P,240,Y,Y,Y,Y,12,514,0,Y,N,0,MARGARIDA,IRACI,N,N,572,0,0,N,0
34736,22,F,C,42,0,,N,50,18,0,P,36,Y,Y,Y,Y,108,654,0,Y,N,0,AMELIA,,N,N,299,0,0,N,0
34737,24,M,C,33,0,,Y,31,20,0,P,396,Y,Y,N,Y,120,113,0,Y,N,0,CLEODENISE,,N,N,2000,0,0,N,0
34739,3,F,S,28,0,,Y,31,12,0,P,12,Y,Y,N,Y,0,123,0,Y,N,0,MARIA APARECIDA,ROSECLEIA,N,N,200,0,0,N,1
34740,24,F,C,72,0,,Y,31,12,0,P,480,Y,Y,N,Y,240,725,0,Y,N,0,JURACI,CRISTINA,N,N,250,0,0,N,0
34741,19,F,S,20,0,,Y,31,3,0,P,120,Y,Y,Y,Y,12,806,0,Y,N,0,MILENA PEREIRA,JORGE,N,N,204,0,0,N,0
34743,25,F,C,34,0,,Y,50,25,0,P,120,Y,Y,Y,Y,36,712,0,Y,N,0,ANDREA,CELMA,N,N,210,0,0,N,0
34744,22,M,C,40,0,,Y,31,12,0,P,468,Y,Y,N,Y,144,79,0,Y,N,0,SR CARLOS,DORA,N,N,1082,0,1,N,1
34747,25,M,S,27,0,,N,50,12,0,P,0,Y,Y,Y,Y,0,118,0,Y,N,0,SUELI,ITAMAR,N,N,260,0,0,N,0
34748,25,F,C,22,0,,Y,31,12,0,P,12,Y,Y,Y,Y,12,801,0,Y,N,0,RENATA,RACHEL,N,N,450,0,1,N,0
34749,22,M,C,37,0,,N,31,8,0,P,444,Y,Y,N,Y,12,999,0,Y,N,0,KATIA,IOLANDA,N,N,343,0,0,N,0
34750,24,F,V,50,0,,N,50,12,0,A,96,Y,Y,N,Y,228,704,0,Y,N,0,BERNADETE,ADELAIDE,N,N,1387,0,1,N,1
34753,6,M,S,21,0,,Y,5,1,0,P,240,Y,Y,Y,Y,12,308,0,Y,N,0,ELY JOAQUIM SOARES JR,MARCELO PESSANHA,N,N,180,0,0,N,0
34755,16,M,C,49,0,,Y,31,12,0,P,24,Y,Y,N,Y,24,110,0,Y,N,0,ANNA ISABEL ( SOGRA),VALERIA ( CUNHADA ),N,N,489,0,2,N,1
34756,55,M,O,22,0,,Y,31,18,0,O,60,Y,Y,N,Y,48,999,0,Y,N,0,NILDA  (VIZINHA),JURACIR(AVO),N,N,600,0,1,N,0
34758,13,F,C,44,0,,Y,31,25,0,P,60,Y,Y,Y,Y,12,305,0,Y,N,0,GILDA ROSA,LUCINEIA,N,N,783,0,1,N,0
34759,25,F,S,22,0,,Y,31,12,0,P,264,Y,Y,N,Y,12,654,0,Y,N,0,CARLOS,LIDIA,N,N,250,0,0,N,0
34760,21,F,V,55,0,,Y,31,28,0,P,108,Y,Y,Y,Y,24,205,0,N,N,0,NIETA,DENIR,N,N,350,0,0,N,0
34761,8,M,S,19,0,,Y,31,3,0,C,84,Y,Y,N,Y,12,26,0,Y,N,0,GUSTAVO,RAFAEL,N,N,227,0,0,N,1
34763,13,F,C,36,0,,Y,31,20,0,P,144,Y,Y,Y,Y,120,718,0,Y,N,0,GYILMAR,MARLY FERREIRA,N,N,2000,0,1,N,0
34765,55,F,S,41,0,,Y,50,20,0,P,336,Y,Y,Y,Y,12,222,0,Y,N,0,ELBA,MARIA,N,N,350,0,0,N,0
34766,11,F,C,65,0,,Y,31,25,0,P,288,Y,Y,N,Y,0,720,4000,Y,N,0,ITO OLIVEIRA,JAIME,N,N,4000,0,0,N,0
34767,10,M,S,31,0,,Y,31,25,0,P,372,Y,Y,N,Y,24,30,0,Y,N,0,LUZIA,IRACEMA,N,N,275,0,0,N,1
34769,25,M,S,22,0,,Y,31,18,0,P,264,Y,Y,Y,Y,12,999,0,Y,N,0,LUZIA,SILVIA,N,N,250,0,0,N,0
34770,25,F,C,44,0,,Y,31,25,0,P,240,Y,Y,Y,Y,120,29,0,Y,N,0,ANA MARIA,DARCY,N,N,1000,0,0,N,0
34772,19,F,V,69,0,,N,50,12,0,P,360,Y,Y,N,Y,0,703,0,Y,N,0,MARIA DA GLORIA,LENA,N,N,1608,0,0,N,0
34773,55,F,S,30,0,,Y,31,28,0,P,324,Y,Y,Y,Y,84,29,0,Y,N,0,CLAUDIA,FATIMA,N,N,601,0,0,N,0
34776,24,F,S,18,0,,Y,31,20,0,C,228,Y,Y,Y,Y,0,32,0,Y,N,0,MARILIA,,N,N,180,0,0,N,1
34779,24,F,S,30,0,,Y,31,3,0,A,96,Y,Y,Y,Y,0,254,0,Y,N,0,ANDREA,CLAUDIA,N,N,350,0,0,N,0
34780,2,F,C,47,0,,Y,31,18,0,P,12,Y,Y,N,Y,12,310,0,Y,N,0,MARIA APARECIDA,,N,N,201,0,0,N,0
34782,18,F,S,27,0,,Y,23,23,0,P,12,Y,Y,Y,Y,12,4,0,Y,N,0,MARIA DE FATIMA,MARCIA AMARAL,N,N,1000,0,0,N,0
34783,15,M,O,27,0,,Y,31,3,0,P,324,Y,Y,Y,Y,36,999,0,Y,N,0,RENATA,REGINA,N,N,1337,0,2,N,0
34784,3,F,V,43,0,,Y,31,8,0,P,228,Y,Y,N,Y,228,703,0,Y,N,0,JANDIRA,MARIA DE FATIMA,N,N,200,0,0,N,0
34785,25,F,S,20,0,,Y,31,12,0,P,252,Y,Y,Y,Y,0,26,0,Y,N,0,AUXILIADORA,APARECIDA,N,N,210,0,0,N,1
34787,25,M,S,23,0,,Y,31,23,0,P,300,Y,Y,Y,Y,36,999,0,Y,N,0,LUIZ CAMILO,ADRIANA,N,N,900,0,0,N,0
34789,17,F,C,34,0,,Y,31,8,0,P,12,Y,Y,Y,Y,12,35,0,Y,N,0,ELZA ROCHA DE FARIA,MARCIA BORGES,N,N,503,0,1,N,0
34791,10,F,S,45,0,,Y,31,8,0,P,240,Y,Y,N,Y,0,950,0,Y,N,0,SONIA,ELIANE,N,N,270,0,0,N,0
34794,8,F,S,36,0,,Y,31,28,0,P,432,Y,Y,N,Y,24,165,0,Y,N,0,ROSALI,ELAINE,N,N,350,0,0,N,1
34796,24,M,C,24,0,,Y,31,28,0,P,12,Y,Y,Y,Y,24,521,0,Y,N,0,CLEONICE,SILVINHA,N,N,700,0,2,N,0
34797,7,F,S,20,0,,Y,5,12,0,P,12,Y,Y,N,Y,72,250,0,Y,N,0,ALESSANDRA,ILZA,N,N,350,0,0,N,0
34798,1,M,C,25,0,,Y,50,8,0,A,12,Y,Y,N,Y,84,514,0,Y,N,0,ROCHA,FALCAO,N,N,900,0,0,N,0
34799,16,F,V,28,0,,Y,31,25,0,P,12,Y,Y,Y,Y,12,205,0,Y,N,0,MARIA AMELIA,TEREZA SOUZA,N,N,204,0,0,N,0
34800,13,M,C,40,0,,Y,50,12,0,P,180,Y,Y,Y,Y,252,999,0,Y,N,0,WILTON,SERGIO,N,N,1150,0,0,N,0
34802,10,M,C,42,0,,Y,31,8,0,O,84,Y,Y,N,Y,288,514,0,Y,N,0,ELSA,JOSE,N,N,1100,0,0,N,1
34803,9,M,O,39,0,,Y,5,3,0,C,408,Y,Y,Y,Y,252,992,0,Y,N,0,ARILSON CLAUDIO,LUIZ CARLOS,N,N,1385,0,1,N,0
34804,17,F,S,21,0,,Y,31,25,0,O,12,Y,Y,Y,Y,12,950,0,Y,N,0,ROBERTO OU ANA,TEREZA,N,N,277,0,0,N,0
34806,25,F,D,41,0,,N,50,18,0,P,360,Y,Y,Y,Y,60,32,0,Y,N,0,SONIA,ALEX,N,N,453,0,0,N,0
34807,15,M,S,18,0,,Y,31,6,0,P,144,Y,Y,Y,Y,12,40,0,Y,N,0,ROBERTO,MARLENE,N,N,170,0,0,N,0
34809,55,M,O,46,0,,Y,31,18,0,P,168,Y,Y,Y,Y,108,953,0,Y,N,0,MARCOS -AMIGO,WILLLIAN-AMIGO,N,N,733,0,0,N,0
34810,24,M,C,45,0,,Y,50,28,0,C,540,Y,Y,N,Y,60,79,0,Y,N,0,HELENA,JANETE,N,N,692,0,1,N,1
34811,15,M,S,25,0,,Y,31,8,0,P,216,Y,Y,Y,Y,12,26,0,Y,N,0,OSVALDO GOMES,FERNANDO,N,N,195,0,0,N,0
34814,22,F,C,35,0,,Y,50,25,0,P,180,Y,Y,N,Y,180,999,800,Y,N,0,EDINEIA,MARCELA,N,N,300,0,0,N,1
34815,10,F,S,18,0,,Y,31,20,0,P,144,Y,Y,N,Y,0,61,0,Y,N,0,SHIELA,LILA,N,N,420,0,0,N,0
34816,23,F,O,25,0,,Y,31,18,0,P,96,Y,Y,Y,Y,36,853,0,Y,N,0,REJANE,RITA,N,N,2000,0,0,N,1
34818,18,M,C,36,0,,N,50,1,0,P,24,Y,Y,N,Y,180,702,0,Y,N,0,MARCOS,SILVANA,N,N,500,0,0,N,0
34819,10,F,C,35,0,,Y,31,28,0,P,120,Y,Y,N,Y,0,255,0,Y,N,0,GENOVEVA,ENAURA,N,N,500,0,0,N,0
34820,16,M,C,34,0,,Y,31,28,0,P,12,Y,Y,N,Y,12,265,0,Y,N,0,CATIA OU DALVA,MIRIAN,N,N,516,0,1,N,1
34821,12,M,S,19,0,,Y,31,18,0,P,84,Y,Y,N,Y,0,203,0,Y,N,0,NILMA ALVES DE SOUZA,MARIA LUCIA,N,N,203,0,0,N,0
34822,55,F,O,48,0,,Y,31,12,0,P,36,Y,Y,Y,Y,120,950,0,Y,N,0,ESTELA ALVIM,SONIA PIRES PARENTE,N,N,1000,0,0,N,0
34823,55,M,S,23,0,,N,31,20,0,A,72,Y,Y,N,Y,24,202,0,Y,N,0,WAGNER (COLEGA),PAUILO SERGIO (COLEGA),N,N,500,0,0,N,1
34824,8,F,S,20,0,,Y,31,8,0,P,108,Y,Y,N,Y,24,950,0,Y,N,0,NILZA,ANDREIA \ JOSE MARIA,N,N,250,0,0,N,0
34825,25,F,O,22,0,,Y,31,25,0,P,12,Y,Y,N,Y,72,501,0,Y,N,0,ELISANGELA,ADRIANA,N,N,630,0,0,N,1
34826,24,F,C,44,0,,Y,50,8,0,P,72,Y,Y,Y,Y,24,717,0,Y,N,0,SIMONE,CELIA,N,N,3000,0,0,N,0
34827,25,M,S,27,0,,Y,31,12,0,C,60,Y,Y,N,Y,108,999,0,Y,N,0,LUCIENE OU ALTAIR,LILIANE,N,N,516,0,0,N,0
34828,6,F,C,19,0,,N,50,28,0,P,12,Y,Y,Y,Y,12,205,200,Y,N,0,ALEX SANDRA,VANEIDE DE OLIVEIRA,N,N,180,0,0,N,1
34829,17,F,C,36,0,,Y,31,18,0,P,72,Y,Y,Y,Y,12,999,0,Y,N,0,RITA DE CASSIA SERENO,DEISE,N,N,456,0,0,N,0
34830,3,M,S,19,0,,Y,31,25,0,P,12,Y,Y,N,Y,12,26,0,Y,N,0,MARGARIDA,,N,N,201,0,0,N,0
34831,20,F,C,49,0,,Y,31,25,0,P,96,Y,Y,Y,Y,36,713,0,Y,N,0,TERZA,DANIEL,N,N,1322,0,0,N,0
34832,25,F,D,51,0,,Y,31,8,0,P,240,Y,Y,N,Y,48,13,0,Y,N,0,GLAUCIA,DELAGETI,N,N,401,0,0,N,0
34833,1,F,S,52,0,,Y,52,18,0,P,240,Y,Y,Y,Y,216,713,0,Y,N,0,SERGIO,DULCE,N,N,923,0,1,N,0
34834,20,F,S,44,0,,Y,31,28,0,P,276,Y,Y,N,Y,120,205,0,Y,N,0,SONIA,PAULO,N,N,500,0,0,N,0
34835,8,M,S,38,0,,Y,31,18,0,P,216,Y,Y,Y,Y,36,305,0,N,N,0,ADY FERREIRA,CARLOS OU JOANA,N,N,3850,0,1,N,1
34836,23,F,S,21,0,,Y,31,28,0,P,240,Y,Y,Y,Y,12,40,0,Y,N,0,MARLI,ALTA,N,N,208,0,0,N,0
34837,20,F,S,28,0,,Y,31,12,0,P,12,Y,Y,Y,Y,12,26,0,Y,N,0,MERE,AURORA,N,N,317,0,0,N,1
34838,25,F,S,20,0,,Y,31,18,0,A,144,Y,Y,N,Y,36,712,0,Y,N,0,RICARDO,NEUSA,N,N,400,0,0,N,0
34839,3,M,S,22,0,,Y,31,1,0,P,240,Y,Y,Y,Y,60,717,0,Y,N,0,NILVA,EDILAMAR,N,N,1500,0,0,N,0
34840,23,M,S,19,0,,Y,31,12,0,P,12,Y,Y,N,Y,0,916,0,Y,N,0,VILMA,,N,N,0,0,0,N,0
34843,55,F,C,58,0,,Y,31,12,0,P,480,Y,Y,N,Y,480,251,0,Y,N,0,KATIA (NORA),CLAUDIA (FILHA),N,N,680,0,0,N,0
34844,20,F,C,43,0,,Y,31,8,0,P,24,Y,Y,Y,Y,228,713,0,Y,N,0,CECILIA,NEIDE,N,N,1160,0,0,N,0
34845,55,F,S,33,0,,Y,31,28,0,P,396,Y,Y,Y,Y,0,999,0,Y,N,0,DENISE,ILZA- AMIGA,N,N,412,0,0,N,1
34847,24,M,S,20,0,,N,31,20,0,P,240,Y,Y,N,Y,12,806,0,Y,N,0,MARILENE,,N,N,235,0,0,N,0
34848,24,M,C,42,0,,Y,31,12,0,P,216,Y,Y,Y,Y,48,717,0,Y,N,0,IRANI,VILMA,N,N,500,0,0,N,0
34849,25,F,S,37,0,,N,50,18,0,P,120,Y,Y,Y,Y,48,26,0,Y,N,0,AMANDA,GECILDA OU JOSE,N,N,250,0,0,N,0
34850,3,F,C,28,0,,N,50,25,0,P,12,Y,Y,Y,Y,120,205,240,Y,N,0,VALTER,MARCIA,N,N,200,0,0,N,0
34851,23,F,S,18,0,,Y,31,12,0,C,12,Y,Y,N,Y,12,950,0,Y,N,0,REGINA,ANDREIA,N,N,300,0,0,N,1
34852,24,M,C,47,0,,Y,31,28,0,P,12,Y,Y,N,Y,0,515,0,Y,N,0,IDE MARTINS,LUCIA / ERON,N,N,827,0,0,N,1
34855,17,M,C,33,0,,Y,31,20,0,P,60,Y,Y,N,Y,60,514,0,Y,N,0,LUCIA,AUREA,N,N,750,0,1,N,1
34856,14,F,C,20,0,,Y,31,8,3,P,120,Y,Y,N,Y,12,165,0,Y,N,0,MARIA,MESSIAS,N,N,300,0,0,N,0
34857,7,F,C,27,0,,Y,5,20,0,P,12,Y,Y,Y,Y,120,950,0,Y,N,0,ELIS,ROSANGELA,N,N,220,0,0,N,0
34858,22,M,S,36,0,,Y,31,18,0,P,360,Y,Y,N,Y,96,706,0,Y,N,0,ITELVINA,MARIA,N,N,600,0,0,N,0
34859,16,M,S,19,0,,Y,49,18,0,P,228,Y,Y,Y,Y,12,30,0,Y,N,0,ZELIA,NIVIA,N,N,299,0,0,N,0
34860,14,M,O,30,0,,Y,31,18,0,A,24,Y,Y,N,Y,60,999,0,Y,N,0,SILVIA,LUCIANE,N,N,600,0,1,N,0
34861,4,F,S,57,0,,Y,31,28,0,A,24,Y,Y,N,Y,0,13,0,Y,N,0,NEIDE CURI,MARY FREITAS,N,N,1448,0,0,N,0
34862,3,F,S,33,0,,Y,31,25,0,P,36,Y,Y,N,Y,132,950,0,Y,N,0,MARIA DO CARMO,KEYLA,N,N,400,0,0,N,0
34865,22,M,S,18,0,,N,50,25,0,P,72,Y,Y,N,Y,12,504,0,Y,N,0,EDSON,CISSA,N,N,300,0,0,N,1
34866,3,F,C,69,0,,Y,31,9,0,P,480,Y,Y,N,Y,120,13,600,Y,N,0,ALEXANDRE,MARIA DA GLORIA,N,N,887,0,0,N,0
34867,25,F,D,47,0,,Y,31,20,0,P,300,Y,Y,Y,Y,60,305,0,Y,N,0,JOAO / MARILIA,LEDA,N,N,2200,0,0,N,0
34868,23,F,V,83,0,,Y,31,20,0,P,12,Y,Y,N,Y,0,703,0,Y,N,0,IRLANE,FATIMA,N,N,640,0,0,N,0
34869,15,F,S,19,0,,Y,31,18,0,P,12,Y,N,Y,Y,12,950,0,Y,N,0,ANA PAULA,CATIA,N,N,260,0,0,N,1
34870,20,F,S,30,0,,Y,31,18,0,P,60,Y,Y,Y,Y,132,713,0,Y,N,0,MARA,LILIAN,N,N,406,0,0,N,0
34871,25,M,S,20,0,,Y,31,8,0,C,240,Y,Y,Y,Y,0,999,0,Y,N,0,MARCELO,ALESSANDRA,N,N,416,0,0,N,0
34875,20,F,C,40,0,,Y,31,20,0,A,36,Y,Y,N,Y,0,950,0,Y,N,0,RAMIRO,DAIANA,N,N,300,0,0,N,0
34876,24,F,C,37,0,,Y,31,1,0,P,24,Y,Y,N,Y,36,950,0,Y,N,0,MARIA DO CEU,MARLUCE,N,N,600,0,0,N,1
34877,23,F,O,31,0,,Y,31,28,0,P,84,Y,Y,Y,Y,108,717,0,Y,N,0,BEATRIZ,JO,N,N,1500,0,0,N,0
34878,10,F,V,67,0,,Y,31,25,0,A,24,Y,Y,N,Y,0,725,0,Y,N,0,ALICE,ELIANE,N,N,667,0,0,N,1
34879,55,M,S,33,0,,Y,31,1,0,P,420,Y,N,Y,Y,84,450,0,Y,N,0,SINIA (MAE),RAQUEL (VIZ),N,N,700,0,0,N,0
34880,15,F,S,37,0,,Y,31,8,0,P,36,Y,Y,N,Y,12,131,0,Y,N,0,ANGELA,MARLI,N,N,300,0,0,N,0
34881,25,F,C,31,0,,Y,50,20,0,P,144,Y,Y,Y,Y,108,61,0,Y,N,0,MARIA /JOAO,TEREZA/ROBINHO,N,N,300,0,0,N,0
34882,6,F,S,20,0,,Y,49,28,0,C,120,Y,Y,N,N,24,950,0,Y,N,0,ARIZIA COUXI ROBHA,VIVIAN AMORIM PACHECO,N,N,270,0,0,N,0
34883,3,M,C,27,0,,Y,31,1,0,P,36,Y,Y,Y,Y,12,222,0,Y,N,0,TEREZA,JADIR,N,N,401,0,0,N,1
34884,17,M,S,18,0,,Y,31,12,0,P,216,Y,Y,Y,Y,12,999,0,Y,N,0,CRISTIANE,LEONARDO,N,N,180,0,0,N,0
34885,25,M,C,36,0,,Y,50,3,0,P,432,Y,Y,N,Y,60,24,0,Y,N,0,MARIA PENHA,LUCIA,N,N,193,0,0,N,0
